,flair sentiment
31534,-0.875243636
31535,0.893547707
31536,-0.945886099
31537,0.988395261
31538,0.95371528
31539,-0.825846902
31540,-0.899471138
31541,0.980402936
31542,0.921170774
31543,-0.896865007
31544,0.541597863
31545,-0.996570818
31546,-0.749012121
31547,-0.906270015
31548,-0.962531193
31549,0.926978031
31550,-0.827915319
31551,0.881779884
31552,0.708671933
31553,0.656070198
31554,-0.879745622
31555,-0.997108114
31556,0.9303668
31557,-0.637457243
31558,-0.973743838
31559,0.798838978
31560,0.9668087
31561,-0.994046348
31562,-0.791725377
31563,0.910072574
31564,0.998919805
31565,-0.979205554
31566,0.721775426
31567,-0.95821822
31568,-0.980767134
31569,0.997211472
31570,-0.999482434
31571,0.993645671
31572,0.644002195
31573,0.986836363
31574,0.781503398
31575,-0.818869264
31576,-0.813307289
31577,0.671141611
31578,0.947540189
31579,0.999110249
31580,-0.967188753
31581,-0.968533364
31582,-0.750809148
31583,0.990713253
31584,-0.978331479
31585,0.942342472
31586,0.67459249
31587,0.735703282
31588,0.52124719
31589,0.837129763
31590,-0.552966797
31591,0.694874735
31592,-0.848937106
31593,-0.965622583
31594,0.710153759
31595,-0.510954994
31596,0.839728205
31597,-0.972172363
31598,-0.657865735
31599,-0.714314973
31600,0.973515484
31601,0.768887668
31602,-0.869110567
31603,0.77871946
31604,-0.952174026
31605,0.741797665
31606,0.861008506
31607,0.969219559
31608,-0.96861747
31609,-0.998551792
31610,-0.917871416
31611,0.902483907
31612,-0.994331686
31613,-0.525654342
31614,0.894753792
31615,-0.574272074
31616,0.830361644
31617,0.968997761
31618,-0.745652023
31619,-0.97995058
31620,0.99852789
31621,0.992829594
31622,-0.713575013
31623,0.935083967
31624,0.803897811
31625,0.99696464
31626,-0.831030731
31627,0.58782089
31628,-0.993065458
31629,-0.995809638
31630,-0.808395267
31631,-0.923775832
31632,-0.999253722
31633,0.943060019
31634,-0.860170374
31635,0.639193948
31636,0.997753597
31637,0.912689196
31638,-0.796838929
31639,0.796412919
31640,-0.530716453
31641,-0.803035598
31642,0.829316676
31643,0.656235905
31644,-0.973033145
31645,-0.955402035
31646,0.590528293
31647,-0.984000091
31648,-0.53185405
31649,0.996081684
31650,0.978735733
31651,-0.699723752
31652,-0.631478736
31653,0.936818109
31654,-0.722313914
31655,-0.680053908
31656,0.974563074
31657,-0.994783328
31658,0.796555737
31659,-0.8074716
31660,-0.595463859
31661,0.818951998
31662,-0.99360043
31663,0.966357178
31664,-0.989591392
31665,-0.951405455
31666,-0.985862268
31667,0.538629799
31668,-0.917685025
31669,0.557073053
31670,-0.916718559
31671,0.997630806
31672,-0.969923933
31673,0.654301841
31674,0.816085028
31675,-0.967163122
31676,-0.830500051
31677,-0.890113697
31678,-0.917883337
31679,-0.511711763
31680,0.802039925
31681,-0.607784118
31682,-0.77788562
31683,0.528321212
31684,0.941590591
31685,0.845204584
31686,-0.996514013
31687,-0.652047212
31688,0.93389028
31689,0.541638396
31690,-0.993563831
31691,-0.994734986
31692,-0.968942506
31693,-0.912495772
31694,-0.971696283
31695,-0.970914956
31696,-0.996337517
31697,0.734532186
31698,-0.888452573
31699,-0.787551348
31700,-0.960182743
31701,0.97910905
31702,-0.946026831
31703,-0.911882358
31704,0.984833633
31705,-0.522248764
31706,-0.808865208
31707,0.9878163
31708,-0.998725606
31709,-0.913009106
31710,-0.801010694
31711,-0.637759212
31712,0.558700738
31713,-0.941052818
31714,-0.994257953
31715,-0.904795759
31716,-0.998431028
31717,-0.92426878
31718,0.998398245
31719,-0.955638018
31720,0.951078869
31721,0.857080713
31722,-0.719746766
31723,0.74307963
31724,-0.56265446
31725,0.873899143
31726,-0.774081928
31727,-0.977463365
31728,-0.648112326
31729,0.995303159
31730,0.998136332
31731,-0.959516517
31732,-0.574819503
31733,0.999474148
31734,-0.971443729
31735,0.856672823
31736,-0.887790758
31737,-0.862278251
31738,0.777872268
31739,0.94829666
31740,0.992164739
31741,-0.937295321
31742,0.966637449
31743,-0.954460306
31744,-0.58676871
31745,-0.972228751
31746,-0.997694824
31747,-0.993066412
31748,-0.689188241
31749,0.677731208
31750,0.725200137
31751,-0.993719345
31752,0.883670554
31753,0.984758588
31754,-0.841908444
31755,-0.749648185
31756,0.998289105
31757,0.821536551
31758,-0.85148196
31759,-0.972476358
31760,-0.665927144
31761,0.604078003
31762,0.788821331
31763,-0.69470557
31764,-0.766829026
31765,0.95610933
31766,0.987674853
31767,-0.623870517
31768,-0.77825095
31769,0.967087302
31770,0.976106653
31771,0.775163673
31772,-0.860892452
31773,-0.98838024
31774,0.667791468
31775,0.73705439
31776,-0.927655046
31777,-0.701124275
31778,-0.671324008
31779,0.646958933
31780,0.994473253
31781,0.589651714
31782,-0.783128281
31783,0.94507634
31784,-0.613490401
31785,-0.93733186
31786,-0.534375122
31787,-0.627517801
31788,0.7062966
31789,-0.699665874
31790,-0.54219411
31791,-0.73986241
31792,0.803281715
31793,-0.975551714
31794,0.960188167
31795,0.88511763
31796,-0.986100934
31797,-0.769571954
31798,0.548620206
31799,0.622301069
31800,-0.979790834
31801,0.953270971
31802,0.62491167
31803,-0.976858534
31804,-0.604587224
31805,0.81617116
31806,-0.781897757
31807,-0.983929337
31808,-0.952680505
31809,0.539885358
31810,-0.975760755
31811,0.99561842
31812,0.683139755
31813,-0.576282374
31814,-0.857956814
31815,0.858651353
31816,0.56610826
31817,0.988788667
31818,0.958753609
31819,0.876131837
31820,0.974236667
31821,-0.93760784
31822,-0.825946743
31823,-0.603933218
31824,0.550998459
31825,0.57225009
31826,0.518484949
31827,0.960338615
31828,-0.99852175
31829,0.58206561
31830,0.639869354
31831,0.823609439
31832,0.679065925
31833,-0.99517268
31834,0.865139917
31835,-0.972510751
31836,0.975895347
31837,-0.851438924
31838,0.739016708
31839,-0.541003285
31840,-0.987474157
31841,0.985190678
31842,-0.830590832
31843,-0.564687769
31844,0.994276312
31845,0.995342738
31846,0.57818729
31847,0.788844518
31848,-0.967067334
31849,-0.691289859
31850,0.812490914
31851,-0.833500898
31852,0.996649797
31853,-0.876221665
31854,-0.995734474
31855,0.787990173
31856,-0.687366656
31857,0.880512345
31858,0.644250159
31859,0.938796937
31860,-0.742510861
31861,-0.981911943
31862,-0.591509779
31863,0.996867958
31864,0.968212024
31865,0.941519242
31866,-0.567944091
31867,0.980562444
31868,0.934352471
31869,0.800326169
31870,-0.994347721
31871,0.739326842
31872,-0.978922779
31873,0.934558175
31874,0.726953652
31875,-0.755782863
31876,0.561079826
31877,0.886308873
31878,-0.823564555
31879,-0.667291784
31880,0.508512305
31881,0.836007605
31882,-0.719927852
31883,-0.563515481
31884,0.902686391
31885,-0.846554024
31886,-0.849588132
31887,0.986417983
31888,-0.526115937
31889,-0.959507516
31890,0.979214078
31891,0.784138677
31892,0.632968072
31893,0.979553777
31894,0.788738537
31895,-0.971650564
31896,0.844428741
31897,0.81238082
31898,0.655753268
31899,0.5330655
31900,-0.632727857
31901,-0.964010099
31902,-0.862183298
31903,0.515835484
31904,-0.518969672
31905,0.904595599
31906,-0.660529684
31907,-0.916866146
31908,0.593856083
31909,0.951399077
31910,0.710063395
31911,0.934051755
31912,0.967883173
31913,-0.855858593
31914,-0.958555058
31915,-0.870427998
31916,-0.945065492
31917,-0.985930995
31918,-0.882519486
31919,-0.589206511
31920,0.993596972
31921,0.929707429
31922,-0.661163901
31923,0.995611684
31924,-0.96231482
31925,-0.997126652
31926,-0.615946561
31927,0.775931588
31928,0.703967223
31929,-0.832345658
31930,0.629839309
31931,-0.937950997
31932,0.863981994
31933,0.808052588
31934,-0.876742748
31935,-0.860904731
31936,-0.915112989
31937,0.79721034
31938,-0.867705157
31939,0.998616227
31940,-0.93954852
31941,-0.951921293
31942,-0.996709702
31943,-0.935423905
31944,-0.976863541
31945,0.953159625
31946,-0.897030536
31947,0.865497319
31948,-0.566558888
31949,0.944837495
31950,-0.974653438
31951,-0.754052059
31952,0.987194839
31953,0.625311692
31954,-0.989783445
31955,0.995774768
31956,0.867313421
31957,-0.852809584
31958,-0.704896375
31959,-0.780867929
31960,0.966429779
31961,0.547170984
31962,-0.502842859
31963,0.715179987
31964,-0.961671185
31965,-0.91532209
31966,-0.986090741
31967,-0.902044664
31968,-0.505243764
31969,0.974748511
31970,0.989296517
31971,0.99390669
31972,0.982237635
31973,0.650107963
31974,-0.956677502
31975,0.593135973
31976,-0.629520174
31977,0.75661867
31978,0.999429503
31979,0.955276384
31980,-0.99113056
31981,-0.66056521
31982,0.813471864
31983,0.797176543
31984,0.797437025
31985,0.74860745
31986,-0.669275559
31987,0.91809971
31988,-0.907066243
31989,-0.952252468
31990,0.923737147
31991,-0.555162952
31992,-0.9247358
31993,-0.997667405
31994,0.964704697
31995,-0.51659267
31996,-0.664540272
31997,0.509819722
31998,-0.787685582
31999,-0.936827109
32000,0.500675793
32001,0.984307304
32002,0.926260484
32003,0.941276165
32004,-0.853253178
32005,-0.543654359
32006,-0.953850588
32007,0.696567987
32008,0.829582284
32009,0.783810839
32010,-0.731410575
32011,-0.989746072
32012,-0.814101133
32013,0.996809126
32014,-0.996833267
32015,-0.905248711
32016,-0.956505834
32017,-0.704315029
32018,0.619488162
32019,0.924458449
32020,-0.908116933
32021,-0.768884985
32022,-0.71883347
32023,-0.745678369
32024,0.608904548
32025,0.593561626
32026,-0.884455994
32027,0.982766646
32028,0.998992942
32029,-0.92823663
32030,0.53296244
32031,0.658898602
32032,-0.897448499
32033,-0.768327006
32034,0.567906956
32035,0.968326111
32036,0.882864789
32037,-0.969938179
32038,0.886902259
32039,-0.873594672
32040,-0.730601651
32041,0.681883183
32042,-0.985226263
32043,0.902344129
32044,-0.72400204
32045,0.528374381
32046,0.965718789
32047,-0.691346844
32048,0.64608307
32049,-0.990506059
32050,-0.608635781
32051,0.725042775
32052,-0.770101203
32053,-0.969776704
32054,-0.976344246
32055,-0.845567053
32056,0.888533519
32057,-0.999041879
32058,-0.977520111
32059,-0.811057548
32060,0.824551466
32061,0.933834846
32062,-0.993098778
32063,-0.515367093
32064,0.808052588
32065,0.952137546
32066,-0.877141041
32067,0.894138292
32068,0.590533121
32069,-0.989823024
32070,-0.932670008
32071,-0.502959331
32072,0.980041242
32073,-0.997489419
32074,-0.987933308
32075,0.8084054
32076,-0.761048592
32077,0.894527584
32078,-0.552417997
32079,0.965036588
32080,-0.774092597
32081,0.61374236
32082,0.983448787
32083,0.939893345
32084,-0.958418022
32085,-0.984843528
32086,-0.820874438
32087,0.905949509
32088,-0.912245184
32089,-0.674647686
32090,0.998425366
32091,-0.653668876
32092,-0.725308145
32093,0.585468982
32094,-0.59792294
32095,-0.99790321
32096,-0.771459882
32097,-0.815457249
32098,0.9491699
32099,-0.514815074
32100,-0.982472605
32101,-0.996084664
32102,0.882539872
32103,-0.54431075
32104,0.949720846
32105,0.895836551
32106,-0.993553459
32107,-0.999410727
32108,0.96503474
32109,0.994684321
32110,-0.90470611
32111,0.739727281
32112,0.986401055
32113,-0.904253098
32114,0.84047794
32115,-0.75398518
32116,-0.94529313
32117,0.82827594
32118,-0.816835478
32119,0.609214981
32120,-0.975158547
32121,-0.532250376
32122,-0.989770928
32123,-0.892735743
32124,0.911698113
32125,0.858323814
32126,0.818523067
32127,0.990841765
32128,-0.630136747
32129,0.973224364
32130,0.893752576
32131,0.986279516
32132,-0.593580521
32133,-0.810580454
32134,-0.786203875
32135,0.94287786
32136,-0.793004063
32137,-0.98575134
32138,0.717946937
32139,0.644951076
32140,-0.972461218
32141,-0.998838441
32142,0.990988517
32143,-0.887394731
32144,0.971392765
32145,-0.580218096
32146,-0.627031349
32147,0.787070559
32148,-0.96616882
32149,0.634013517
32150,0.965349763
32151,-0.77850565
32152,-0.838606225
32153,-0.816143741
32154,0.7774307
32155,0.851607612
32156,0.994398387
32157,0.713889261
32158,0.951230986
32159,-0.97121913
32160,-0.766745874
32161,-0.893746675
32162,-0.744166978
32163,-0.919211139
32164,0.949645384
32165,-0.911025509
32166,0.997984096
32167,0.964005747
32168,-0.773491939
32169,-0.936309603
32170,-0.522073102
32171,-0.987737381
32172,0.714727989
32173,0.704639291
32174,0.958657642
32175,0.999187857
32176,0.980889567
32177,0.681948393
32178,-0.998733593
32179,0.899042386
32180,-0.693881148
32181,-0.997039387
32182,0.953523942
32183,-0.616839412
32184,-0.885687054
32185,-0.998967729
32186,-0.953398708
32187,0.97849969
32188,-0.792007437
32189,-0.945044391
32190,0.97796138
32191,-0.828839106
32192,-0.575922468
32193,0.794369477
32194,0.844371638
32195,0.996935016
32196,-0.80057771
32197,0.582811768
32198,0.899628858
32199,-0.871624606
32200,-0.574602772
32201,-0.998776987
32202,-0.543296837
32203,0.551465539
32204,-0.939295012
32205,0.799652254
32206,-0.604552533
32207,0.977770161
32208,0.76644635
32209,-0.997834125
32210,-0.888740117
32211,-0.954045502
32212,-0.692553763
32213,-0.978904003
32214,-0.806602711
32215,-0.53403727
32216,0.991172464
32217,0.803289702
32218,-0.868894254
32219,0.975308577
32220,0.999894854
32221,0.703845089
32222,-0.955113895
32223,-0.866850454
32224,-0.991961062
32225,0.878845201
32226,0.998297271
32227,0.95813781
32228,-0.635864369
32229,0.662929516
32230,-0.999490302
32231,0.949399983
32232,0.728715988
32233,0.969345329
32234,-0.993704026
32235,-0.68584376
32236,-0.970913049
32237,-0.649059776
32238,0.998611339
32239,0.929576174
32240,-0.998035597
32241,0.638631856
32242,0.909310918
32243,0.999217362
32244,-0.510571662
32245,0.744010391
32246,-0.87535361
32247,-0.961735442
32248,-0.842389114
32249,0.999687302
32250,-0.955820356
32251,0.811374895
32252,0.549595255
32253,0.6049426
32254,0.7880043
32255,-0.676616024
32256,-0.944136757
32257,-0.817965743
32258,0.996595376
32259,0.979259915
32260,-0.929328508
32261,-0.810358002
32262,0.941207498
32263,0.819183154
32264,-0.965768799
32265,-0.764434797
32266,-0.802826318
32267,0.942146246
32268,-0.989923045
32269,-0.993646804
32270,0.581547805
32271,-0.809939621
32272,-0.987388502
32273,-0.595547189
32274,-0.928724452
32275,0.5007869
32276,0.980544562
32277,-0.793388408
32278,-0.896080641
32279,-0.914891133
32280,0.972529825
32281,0.996505489
32282,0.703675805
32283,0.755736787
32284,-0.992503485
32285,0.937910345
32286,0.993572474
32287,-0.677400331
32288,-0.938267926
32289,0.987020072
32290,-0.988596315
32291,-0.539346989
32292,0.900345273
32293,-0.993472752
32294,0.504589996
32295,-0.586439203
32296,-0.97055505
32297,0.912330661
32298,-0.891011317
32299,0.978074752
32300,-0.878492149
32301,0.983285226
32302,0.585601071
32303,-0.998155049
32304,-0.589440766
32305,0.725298906
32306,-0.846867019
32307,0.808106889
32308,-0.78889876
32309,-0.740599329
32310,0.822558511
32311,0.993367307
32312,0.885926912
32313,-0.517494223
32314,0.610304296
32315,-0.686364784
32316,0.547210146
32317,0.984597053
32318,-0.644203904
32319,-0.824246517
32320,-0.976645738
32321,0.795772265
32322,-0.938139354
32323,0.984198045
32324,-0.980558272
32325,0.826153996
32326,0.753523048
32327,-0.937254669
32328,0.58712343
32329,-0.913304517
32330,0.974320057
32331,0.711393045
32332,0.983814415
32333,-0.986763703
32334,-0.723362101
32335,-0.522136345
32336,0.677262639
32337,-0.993931128
32338,-0.529586367
32339,-0.799881204
32340,0.500254015
32341,-0.631912852
32342,-0.987954588
32343,0.998205118
32344,-0.998378515
32345,-0.914115767
32346,-0.846852714
32347,-0.9403823
32348,0.895090929
32349,-0.754924405
32350,0.969735694
32351,-0.995748303
32352,0.901520601
32353,0.996222952
32354,0.725727479
32355,0.775627116
32356,0.938531746
32357,0.845727634
32358,-0.566787122
32359,0.888352136
32360,0.84795848
32361,-0.886847301
32362,-0.621788986
32363,-0.889587309
32364,0.958130598
32365,-0.811344734
32366,0.961842138
32367,0.994511103
32368,-0.989564629
32369,0.531917234
32370,-0.546532476
32371,-0.982778448
32372,0.87212578
32373,-0.997459794
32374,-0.740728318
32375,-0.981755118
32376,0.984914221
32377,0.78732663
32378,-0.945894444
32379,-0.965688985
32380,0.889974873
32381,-0.723784236
32382,-0.543297374
32383,-0.997020075
32384,-0.869539677
32385,-0.999374545
